package	rank	percentile
hunspell	4449	98.58312875543072
django-dbbackup	4450	98.58364362916103
aredis	4451	98.58415830511495
dkcloudcommand	4452	98.58467294398581
sure	4453	98.58518717494287
zope-error	4454	98.58570130701175
bzt	4455	98.5862149693617
pymoose	4456	98.5867285946286
viztracer	4457	98.58724220753446
pymorphy2	4458	98.58775567210803
grokcore-view	4459	98.58826890182215
pyvis	4460	98.58878205737012
graphqlclient	4461	98.58929521291812
delayed-assert	4462	98.58980835610507
tensorflow-gan	4463	98.59032119026642
django-test-plus	4464	98.59083391317857
snaptime	4465	98.59134640123125
pytest-openfiles	4466	98.59185879039575
pymeta3	4467	98.59237083345157
martian	4468	98.59288187526445
quadprog	4469	98.59339291707734
mypy-boto3-secretsmanager	4470	98.59390388472407
control	4471	98.59441434556884
grokcore-component	4472	98.59492450974902
beam	4473	98.59543432782053
warrant	4474	98.59594392339362
pyodps	4475	98.59645349424466
apache-airflow-backport-providers-amazon	4476	98.59696271898702
flake8-copyright	4477	98.59747182011914
zope-session	4478	98.5979805751426
check-puppet-agent	4479	98.598488786281
pomegranate	4480	98.59899693561428
faulthandler	4481	98.59950489953219
azure-cognitiveservices-speech	4482	98.60001246789736
django-adminactions	4483	98.60051998681841
pulsar-client	4484	98.60102687532726
gym-minigrid	4485	98.60153354133766
webdrivermanager	4486	98.60204019498705
azure-devtools	4487	98.60254668794313
watson-machine-learning-client-v4	4488	98.60305299548384
mapbox	4489	98.60355917941432
edx-opaque-keys	4490	98.6040647947377
svglib	4491	98.60457024936775
feedgen	4492	98.60507562983166
django-dbsettings	4493	98.60558093612943
skale-py	4494	98.60608614353902
xstatic-datatables	4495	98.60659132622655
abeja-sdk	4496	98.60709643474794
eliot	4497	98.60760073980278
repoze-sendmail	4498	98.60810499541353
surrogate	4499	98.60860923866323
xstatic-patternfly	4500	98.60911330885862
django-q	4501	98.60961735433195
uforge-python-sdk	4502	98.61012126383402
dclab	4503	98.61062480250537
acora	4504	98.61112826701057
dramatiq	4505	98.61163171915476
zope-app-wsgi	4506	98.61213502296665
zope-app-appsetup	4507	98.61263830205651
tcod	4508	98.61314144517509
xstatic-patternfly-bootstrap-treeview	4509	98.61364451412753
confusable-homoglyphs	4510	98.61414739766461
dbnd-airflow-versioned-dag	4511	98.61465026884066
seed-isort-config	4512	98.61515301640648
aiotask-context	4513	98.61565540550261
vk-api	4514	98.61615720126959
appoptics-metrics	4515	98.61665884870428
zope-minmax	4516	98.6171601005862
bonsai-ai	4517	98.61766132774606
51degrees-mobile-detector	4518	98.6181624807398
fbchat	4519	98.61866360901148
pygeodesy	4520	98.61916467547805
websockify	4521	98.61966570486153
pytest-isort	4522	98.62016636341431
pytest-replay	4523	98.62066663877533
mne	4524	98.62116683997021
urlunshort	4525	98.62166696699897
filterpy	4526	98.62216706930566
gmpy2	4527	98.62266714689031
condor-git-config	4528	98.62316614906587
grokcore-site	4529	98.62366485457686
camelot-py	4530	98.62416331286737
ta-lib	4531	98.62466159810354
bcolz	4532	98.62515964848026
mohawk	4533	98.62565769885698
tensorflow-io	4534	98.62615572451165
bamboolib	4535	98.62665370072223
ax-platform	4536	98.62715159040563
clevercsv	4537	98.62764941828392
xtlib	4538	98.62814707310788
pythondialog	4539	98.62864430765703
ibm-watson-machine-learning	4540	98.62914134442978
asciitree	4541	98.6296378002344
psd-tools	4542	98.63013421895597
dgl-cu92	4543	98.63063006907042
zope-securitypolicy	4544	98.63112578321362
envisage	4545	98.63162127485839
azure-mgmt-resourcegraph	4546	98.6321162844232
sarge	4547	98.63261124454394
simpervisor	4548	98.63310601924933
pick	4549	98.63360070742753
postal	4550	98.63409534616164
grokcore-viewlet	4551	98.63458993545166
zope-password	4552	98.63508394377355
djorm-ext-core	4553	98.63557785320725
flask-moment	4554	98.63607155250354
osmnx	4555	98.63656499221834
search-engine-parser	4556	98.63705833304492
user-util	4557	98.63755151317821
docker-registry-client	4558	98.63804461914536
persistence	4559	98.63853751497508
zope-login	4560	98.63903034899971
django-static	4561	98.63952313358023
suanpan	4562	98.64001574510641
tendenci	4563	98.6405081464952
resample	4564	98.64100037482963
pycaret	4565	98.64149259080305
boost-histogram	4566	98.64198463372213
grokcore-security	4567	98.64247634289357
django-request-logging	4568	98.64296791609375
grokcore-annotation	4569	98.64345940276675
arghandler	4570	98.64395077819054
adaptivepele	4571	98.64444168389542
marshmallow-jsonapi	4572	98.6449324783511
edx-rbac	4573	98.64542302558628
python-xmp-toolkit	4574	98.64591318962972
schwifty	4575	98.64640293339835
djorm-ext-expressions	4576	98.64689234341934
tf-models-official	4577	98.64738156802495
keras-transformer	4578	98.64787073082546
autorch-sphinx-theme	4579	98.6483596464055
kivy-deps-glew	4580	98.64884831476503
query-string	4581	98.64933695840253
klepto	4582	98.64982550315185
zerorpc	4583	98.65031399845705
supervisor-wildcards	4584	98.65080248140124
pytest-cover	4585	98.65129095198441
pytest-helpers-namespace	4586	98.65177912590299
pip-review	4587	98.65226707732316
pycpfcnpj	4588	98.65275457138543
py-lspci	4589	98.65324169461698
pickle5	4590	98.6537284346568
autofit	4591	98.65421498928124
libthumbor	4592	98.65470148210058
events	4593	98.6551878142266
tornado-http-auth	4594	98.65567409690853
zope-principalregistry	4595	98.65615983570541
devpi-common	4596	98.65664540144795
glean-parser	4597	98.6571308312192
environ-config	4598	98.65761593960386
pydblite	4599	98.65810087493418
netstorageapi	4600	98.65858546415582
webhelpers	4601	98.65906937352115
argus-toolbelt	4602	98.65955328288648
slackeventsapi	4603	98.6600370810026
jovian	4604	98.66052078023053
deepcl	4605	98.66100412098875
autovizwidget	4606	98.66148738758082
dgl-cu90	4607	98.66197064181189
pytest-logger	4608	98.66245383423782
devpi-client	4609	98.66293669291612
bugbug	4610	98.66341895826527
webium	4611	98.6639010629211
pandavro	4612	98.66438269785802
dolphindb	4613	98.66486418446266
astroquery	4614	98.66534565870627
pybroom	4615	98.66582712058886
matrix-client	4616	98.66630858247146
pytest-arraydiff	4617	98.66679001963199
mitogen	4618	98.66727120957205
stix2-patterns	4619	98.66775230062392
beautifultable	4620	98.6682332927876
django-pglocks	4621	98.66871413661899
deepctr	4622	98.66919477031297
nbclassic	4623	98.66967540400695
pony	4624	98.67015592645171
zc-catalog	4625	98.6706363500083
logdna	4626	98.67111677356488
tfkit	4627	98.67159698698404
kivy-deps-gstreamer	4628	98.67207695318274
pytest-pgsql	4629	98.67255682049324
django-tagging-plateiq	4630	98.67303640350019
pyastronomy	4631	98.67351591234099
docker-compose-wait	4632	98.67399530993258
dbnd-airflow-operator	4633	98.67447465808009
windows-curses	4634	98.67495400622757
optional-django	4635	98.67543308243253
python-mandrill-inbound	4636	98.6759121586375
pyfmg	4637	98.6763910988712
pyeclib	4638	98.67686968063522
igitt	4639	98.67734811406694
pep562	4640	98.67782620138999
supervisor-checks	4641	98.67830417746383
image-classifiers	4642	98.67878207937152
linode-python	4643	98.6792597216977
httplib2shim	4644	98.67973711680342
partseg	4645	98.68021442538196
hidapi	4646	98.68069122715852
dagster-aws	4647	98.68116776935358
django-quickbooks-online	4648	98.68164421266044
pyface	4649	98.68212027277558
django-render-block	4650	98.68259601150407
skorch	4651	98.68307173787156
shareplum	4652	98.68354743951699
pyzstd	4653	98.68402304227423
bert-for-tf2	4654	98.68449859558737
intuit-oauth	4655	98.68497407473437
pyglm	4656	98.68544954152034
pyreadstat	4657	98.68592431608899
grapl-analyzerlib	4658	98.68639904121352
influxdb-client	4659	98.68687363036679
oic	4660	98.68734818243699
zope-catalog	4661	98.68782264798004
documenttemplate	4662	98.68829710116205
torchaudio	4663	98.68877114643027
z3c-flashmessage	4664	98.68924448712013
dgl-cu101	4665	98.6897176300336
lyricsgenius	4666	98.69019074822502
grokcore-formlib	4667	98.69066385405543
rp	4668	98.6911367868315
cupy-cuda100	4669	98.69160923752763
kubernetes-asyncio	4670	98.69208167586274
eyes-selenium	4671	98.69255400294864
nassl	4672	98.6930263176735
lumigo-tracer	4673	98.69349849642711
ete3	4674	98.6939706628197
hdijupyterutils	4675	98.69444250782566
pymars	4676	98.69491415505523
django-s3-storage	4677	98.69538572811867
python-cjson	4678	98.69585728882107
contexttimer	4679	98.69632870119119
chellow	4680	98.69680006411723
google-cloud-access-context-manager	4681	98.69727135287711
google-cloud-org-policy	4682	98.69774262927596
blobxfer	4683	98.69821381914767
librabbitmq	4684	98.69868492249219
amazon-kclpy	4685	98.69915569208906
docplex	4686	98.69962635043672
pyaudioanalysis	4687	98.70009695934029
odo	4688	98.70056743227259
pulp-container-client	4689	98.70103779395568
django-parler	4690	98.70150800730647
pyopenms-nightly	4691	98.70197820829625
zope-generations	4692	98.702448396925
junit2html	4693	98.70291848666557
ed25519	4694	98.70338853932306
fido2	4695	98.70385840656517
langcodes	4696	98.70432826144628
pystemmer	4697	98.70479809160535
google-cloud-talent	4698	98.70526783523724
apptools	4699	98.70573734400966
node2vec	4700	98.70620651903445
django-twilio	4701	98.70667547156081
cloudshell-automation-api	4702	98.70714365770368
pylint-fail-under	4703	98.7076117573194
grokcore-layout	4704	98.708079807491
grokcore-message	4705	98.70854757335906
qiskit	4706	98.7090153268661
grokcore-chameleon	4707	98.70948280843061
flask-jwt	4708	98.70995025291205
grokcore-catalog	4709	98.71041763558837
django-notifications-hq	4710	98.71088496882058
grokcore-json	4711	98.71135193122208
grokcore-content	4712	98.7118187452913
dawg-python	4713	98.7122854975554
solidfire-sdk-python	4714	98.71275221273642
hammock	4715	98.7132189031954
subunit2sql	4716	98.71368554421028
injectable	4717	98.71415218522516
cupy-cuda101	4718	98.71461854193649
littleutils	4719	98.7150845278171
json-tricks	4720	98.71555048897565
zope-errorview	4721	98.71601640069014
tccli	4722	98.71648220115537
google-cloud-datalabeling	4723	98.71694785328835
grokcore-traverser	4724	98.7174132952839
pulp-maven-client	4725	98.71787857658614
pydns	4726	98.71834364775098
mplhep	4727	98.71880870655481
django-common-helpers	4728	98.71927353049917
grokcore-rest	4729	98.7197382926384
indy-plenum-dev	4730	98.72020232547723
django-slack	4731	98.72066627178889
httpsig-cffi	4732	98.72113005740725
adafruit-pureio	4733	98.72159380594252
google-cloud-os-login	4734	98.7220573443404
s3contents	4735	98.72252080857213
proxyscrape	4736	98.72298407502747
grokcore-xmlrpc	4737	98.72344734148281
zope-testbrowser	4738	98.72391042252279
dwave-neal	4739	98.72437347884073
honeybee-energy	4740	98.72483632502126
unicon	4741	98.72529877564902
pycodestyle-magic	4742	98.72576106558347
hunter	4743	98.72622328135178
django-simple-captcha	4744	98.72668533642678
django-cache-url	4745	98.72714716900335
snakebite-py3	4746	98.72760887796967
talon	4747	98.72807057457497
aws-lambda-powertools	4748	98.72853204868186
localstack	4749	98.72899322612415
grpcio-testing	4750	98.72945430467826
2to3	4751	98.72991524726109
pyecharts	4752	98.73037612803881
z3-solver	4753	98.73083693465038
mock-django	4754	98.73129769181787
mypy-boto3-iam	4755	98.73175816468182
c7n-org	4756	98.73221846449141
ephysiopy	4757	98.73267835638721
bohrium-api	4758	98.7331380257846
sqlfluff	4759	98.73359731199022
agilicus	4760	98.73405651166868
python-bugzilla	4761	98.73451515510108
pymaybe	4762	98.73497369964528
django-tagging	4763	98.73543219474537
cs18-api-client	4764	98.73589065276242
fabric2	4765	98.73634873994872
cpp-coveralls	4766	98.73680680241299
joblibspark	4767	98.73726474126701
yorm	4768	98.73772265539898
cognitojwt	4769	98.73818032231048
django-rest-polymorphic	4770	98.73863790269482
wcmatch	4771	98.7390953594689
chatterbot-corpus	4772	98.73955263082763
bench-it	4773	98.74000987746432
jep	4774	98.74046711173999
tox-factor	4775	98.74092429657154
pynliner	4776	98.74138145668105
reg	4777	98.74183829540395
advanced-descriptors	4778	98.74229505996071
tensorflow-ranking	4779	98.74275176271233
huepy	4780	98.74320829240962
django-rest-passwordreset	4781	98.74366459960848
pymacaroons	4782	98.74412058542073
awscli-local	4783	98.74457636109555
pybars3	4784	98.74503186482787
shippo	4785	98.74548735619916
trytond	4786	98.7459427734043
cntk-gpu	4787	98.74639789394486
vega-datasets	4788	98.74685270545983
jupyter-sphinx	4789	98.74730747989172
python2-secrets	4790	98.74776216779645
pytest-shutil	4791	98.74821643542636
dist-keras	4792	98.74867031986453
parmap	4793	98.74912416721962
mypy-boto3-sns	4794	98.74957796513063
flask-classful	4795	98.75003171359754
pl-nightly	4796	98.750485227205
python-freeipa	4797	98.75093867900733
sops	4798	98.7513920937266
tensorpack	4799	98.75184528594741
arnparse	4800	98.75229837928006
google-cloud-websecurityscanner	4801	98.75275131191938
conjure-python-client	4802	98.75320409622643
google-cloud-webrisk	4803	98.75365667039605
sphinxcontrib-fulltoc	4804	98.75410891081803
ipyleaflet	4805	98.75456100290774
mip	4806	98.75501305791437
javalang	4807	98.75546502639384
rfc6266	4808	98.75591685890203
django-settings-export	4809	98.7563686296051
pygtail	4810	98.75682019017077
irc	4811	98.7572714664329
mypy-boto3-athena	4812	98.75772247075248
pycosat	4813	98.75817345035003
pycollect	4814	98.75862407147787
logmatic-python	4815	98.75907464316163
box2d-py	4816	98.7595249676249
jupyterlab-git	4817	98.7599752550051
pyserial-asyncio	4818	98.76042544349713
adafruit-blinka	4819	98.76087559490607
hkdf	4820	98.76132558562169
telegraph	4821	98.76177513134046
huey	4822	98.76222451636592
loky	4823	98.76267377778113
flask-request-id-header	4824	98.7631229155861
yogadl	4825	98.76357169492138
dash-auth	4826	98.76402032592438
xenon	4827	98.76446875915099
pysphere	4828	98.76491705640635
mypy-boto3-ecs	4829	98.76536529185657
caio	4830	98.76581336661349
fastecdsa	4831	98.76626111998378
pulp-certguard-client	4832	98.76670866321668
edx-django-utils	4833	98.76715616936649
pykalman	4834	98.76760362607222
arvados-fuse	4835	98.76805097152871
datalab	4836	98.76849827990215
djangorestframework-jsonapi	4837	98.76894555119252
neovim	4838	98.76939274831672
datedelta	4839	98.76983979710865
octoprint-firmwarecheck	4840	98.77028672229035
dash-table-experiments	4841	98.7707330541429
pytelegraf	4842	98.77117934891236
tox-venv	4843	98.77162552007158
qpsolvers	4844	98.77207166650877
params-flow	4845	98.77251772641878
macdaily	4846	98.77296377396777
mypy-boto3-ses	4847	98.77340954957424
blaze	4848	98.7738552633756
pytest-testconfig	4849	98.77430027259855
postmarker	4850	98.77474528182154
gluonts	4851	98.77519024160043
dagster-spark	4852	98.77563515193522
py-params	4853	98.77607986449361
pytablewriter	4854	98.77652444108077
robotbackgroundlogger	4855	98.77696886933562
eemeter	4856	98.77741322342433
pybloom	4857	98.77785733029256
normality	4858	98.7783013877167
dict2xml	4859	98.77874535861366
shellcheck-py	4860	98.77918923062245
minorminer	4861	98.7796327812446
dunamai	4862	98.78007623297856
requests-http-signature	4863	98.78051958582432
google-python-cloud-debugger	4864	98.78096292630907
unify	4865	98.78140611846153
google-images-download	4866	98.78184922408683
requirementslib	4867	98.78229223082393
flask-executor	4868	98.78273495325747
backrefs	4869	98.78317742847055
uiautomator2	4870	98.7836198418785
pytest-filter-subpackage	4871	98.78406209459314
mwparserfromhell	4872	98.78450377870068
pyreadr	4873	98.78494538864207
pydlm	4874	98.78538694913938
coolprop	4875	98.78582844783156
mypy-boto3-glue	4876	98.7862696127761
sinon	4877	98.78671067883243
fastnumbers	4878	98.78715169544468
django-admin-autocomplete-filter	4879	98.78759258844669
redo	4880	98.78803335783844
django-summernote	4881	98.78847383056564
celery-batches	4882	98.78891422912669
opsgenie-sdk	4883	98.78935445463341
cowpy	4884	98.78979418569917
taskcluster	4885	98.79023347176805
aiosmtplib	4886	98.79067251061647
pantsbuild-pants-contrib-node	4887	98.79111106738495
django-hijack-admin	4888	98.79154958707036
htpasswd	4889	98.79198787189631
translate	4890	98.7924261196392
textacy	4891	98.79286433029901
gcredstash	4892	98.7933024791537
flake8-executable	4893	98.79374055384224
pyvieser	4894	98.79417809700676
easypost	4895	98.79461562781026
oslotest	4896	98.79505307208657
taichi	4897	98.79549050400188
pytorch-pfn-extras	4898	98.79592789883411
loggly-python-handler	4899	98.796365108251
pysqslistener	4900	98.79680229294581
django-pandas	4901	98.79723942819653
positional	4902	98.79767588359095
octobot-backtesting	4903	98.79811231426332
docassemble	4904	98.79854836174393
pytest-splunk-addon	4905	98.79898407547691
warpctc-pytorch	4906	98.79941975212681
pulumi-kubernetes	4907	98.79985510739009
keras-multi-head	4908	98.80029036376517
mmcv	4909	98.80072554597412
pytest-flask-sqlalchemy	4910	98.8011605427677
rasa-nlu	4911	98.80159531706286
weberror	4912	98.80203001719188
genie	4913	98.80246464315474
libtmux	4914	98.8028991578684
fastestimator-nightly	4915	98.80333257245091
pygeos	4916	98.8037658634232
azure-mgmt-costmanagement	4917	98.80419910495138
pingparsing	4918	98.80463207453704
django-colorful	4919	98.80506485870735
p4p	4920	98.80549750690638
qiskit-ibmq-provider	4921	98.8059299944121
voila	4922	98.80636243247373
pygdbmi	4923	98.80679484581331
daemon	4924	98.80722709845958
xtgeo	4925	98.80765921513459
pytest-pycodestyle	4926	98.80809124528243
sparkmagic	4927	98.80852320126414
walrus	4928	98.80895513252378
dash-cytoscape	4929	98.80938697725625
dagster-pandas	4930	98.80981867365645
keras-layer-normalization	4931	98.81025033297357
case	4932	98.81068142368359
flask-uuid	4933	98.81111237842234
django-cas-server	4934	98.81154325899496
apiritif	4935	98.81197404067937
azure-iothub-service-client	4936	98.81240474819765
apsw-wheels	4937	98.81283541863286
inflector	4938	98.81326601490193
edx-proctoring	4939	98.81369642575562
virtualenvwrapper-win	4940	98.81412671299908
mypy-boto3-apigateway	4941	98.81455687663231
guildai	4942	98.81498685485018
python-hosts	4943	98.81541677126292
behave-django	4944	98.81584620559573
aiodocker	4945	98.81627550395729
aws-configure	4946	98.8167047405137
bracex	4947	98.81713369276659
skimage	4948	98.81756259557537
msgfy	4949	98.81799127588572
west	4950	98.81841989439096
pywebhdfs	4951	98.8188482656757
pylink-square	4952	98.81927661223841
pytest-splinter	4953	98.81970450144323
grimp	4954	98.82013239064804
ast	4955	98.82056015624262
pytsite	4956	98.82098774878287
stemming	4957	98.82141524243492
infoblox-client	4958	98.82184267428184
mypy-boto3-redshift	4959	98.82226988363036
proactive	4960	98.82269637603946
sceptre	4961	98.82312280664345
escapism	4962	98.82354906419312
azure-cognitiveservices-search-imagesearch	4963	98.82397485202387
clamd	4964	98.82440054096642
orca	4965	98.82482615574283
outdated	4966	98.82525175815822
cobs	4967	98.82567729876848
pm4py	4968	98.82610271576851
pysnow	4969	98.8265281080465
sqlacodegen	4970	98.82695332727015
mypy-boto3-cloudwatch	4971	98.82737845996662
pytest-sentry	4972	98.82780334544262
mypy-boto3-stepfunctions	4973	98.82822818147453
mypy-boto3-emr	4974	98.82865283209108
envtpl	4975	98.82907743326352
renku	4976	98.82950182429857
fmpy	4977	98.82992607936234
pytest-docker	4978	98.83035026025998
rpi-rf	4979	98.83077437935249
pymodm	4980	98.83119847372296
import-linter	4981	98.83162250628831
zarr	4982	98.83204611857884
cacheout	4983	98.83246955781505
monty	4984	98.83289298469022
anyio	4985	98.83331639920438
pandas-redshift	4986	98.83373978899648
cymysql	4987	98.83416290684605
fastbook	4988	98.83458599997358
py-ecc	4989	98.8350089324078
dgl-cu102	4990	98.83543172887074
django-hashid-field	4991	98.83585425339118
mypy-boto3-kms	4992	98.83627674082854
robotexclusionrulesparser	4993	98.83669916646076
mailchecker	4994	98.83712124598432
aiogqlc	4995	98.83754307828741
netconan	4996	98.83796473753617
flask-menu	4997	98.83838627317468
pyro	4998	98.83880773464705
pytest-postgresql	4999	98.83922909723123
nose-testconfig	5000	98.83965038564926
sqlalchemy-repr	5001	98.84007163698422
django-structlog	5002	98.84049278943098
aztk	5003	98.84091374410137
lbt-grasshopper	5004	98.84133468641073
django-enumfield	5005	98.84175538149962
azfs	5006	98.8421760765885
cupy-cuda90	5007	98.84259669751124
gviz-api	5008	98.84301718246272
paddlepaddle	5009	98.84343732130553
octobot-trading	5010	98.84385695334635
pygaljs	5011	98.8442763999718
flyteidl	5012	98.84469578479215
dj-email-url	5013	98.84511514489046
djangorestframework-jsonp	5014	98.84553446790568
pytest-astropy	5015	98.8459535807835
grafanalib	5016	98.84637264421721
stix2	5017	98.84679159640173
telebot	5018	98.84721025192165
django-leaflet	5019	98.84762879619238
django-elasticsearch-dsl-drf	5020	98.84804731574106
azure-cli-profile	5021	98.84846582292869
zope	5022	98.84888402109074
dask-xgboost	5023	98.84930213272563
flask-json	5024	98.84972018255537
mypy-boto3-firehose	5025	98.850138158219
python-nomad	5026	98.85055612152158
cm-api	5027	98.85097403538008
gcloud-aio-auth	5028	98.85139182562834
money	5029	98.85180951698841
iduoliao-ml	5030	98.85222666446342
mypy-boto3-sagemaker	5031	98.85264360180102
openapi2jsonschema	5032	98.85306047733351
mypy-boto3-cloudsearchdomain	5033	98.85347719217268
mypy-boto3-autoscaling	5034	98.85389383284571
vyper-config	5035	98.8543103499085
pandas-bokeh	5036	98.85472679280515
pulp-npm-client	5037	98.8551430873695
gino	5038	98.85555894929803
python-vlc	5039	98.8559747865045
zodb3	5040	98.85639052482279
certbot-dns-route53	5041	98.85680620133594
coffea	5042	98.8572216677117
kodexa	5043	98.8576371093654
pylons	5044	98.85805236560375
plette	5045	98.85846756003698
torrequest	5046	98.85888261849895
mypy-boto3-ecr	5047	98.8592976645999
mypy-boto3-cloudfront	5048	98.85971268597878
keras-pos-embd	5049	98.86012770735768
capturer	5050	98.86054270401452
marshmallow-jsonschema	5051	98.86095767594932
docassemble-base	5052	98.86137237594158
pygount	5053	98.86178685343543
praatio	5054	98.86220120731903
flask-smorest	5055	98.86261554884162
esptool	5056	98.86302984092009
salib	5057	98.86344392286117
fitbit	5058	98.86385776994278
mahotas	5059	98.86427129563778
mocker	5060	98.86468469772254
mygeotab	5061	98.86509802564115
keras-embed-sim	5062	98.86551126703259
cowsay	5063	98.86592426120356
hikari	5064	98.86633693398791
mypy-boto3-acm	5065	98.86674959441123
es2csv	5066	98.86716173567154
dagster-pyspark	5067	98.8675736915165
earthengine-api	5068	98.8679855731953
stockstats	5069	98.86839736834695
urbandict	5070	98.86880915113757
prettyprinter	5071	98.86922071142976
dynet	5072	98.86963219755582
funcx	5073	98.87004353534957
mypy-boto3-medialive	5074	98.87045482369923
bashate	5075	98.8708661120489
pymorphy2-dicts	5076	98.87127735095446
keras-position-wise-feed-forward	5077	98.87168831791749
django-cron	5078	98.87209919835337
asgi-redis	5079	98.87250989337389
scikit-spark	5080	98.87292057603338
pytrip98	5081	98.87333120924876
django-amazon-ses	5082	98.87374153343856
django-nine	5083	98.8741517711012
irc3-plugins-test	5084	98.87456188515358
honeybee-radiance	5085	98.8749719126788
zope-browsermenu	5086	98.8753818783989
pytest-coverage	5087	98.8757917452308
multimapping	5088	98.87620147609145
usaddress-scourgify	5089	98.87661116986902
mypy-boto3-batch	5090	98.8770207647584
python-redmine	5091	98.87743028548165
pybrain	5092	98.87783937356905
rfc3339-validator	5093	98.87824835040723
python-owasp-zap-v2-4	5094	98.87865711710802
hubspot3	5095	98.87906582200367
vistir	5096	98.87947444037216
mypy-boto3-logs	5097	98.87988291040837
graphql-ws	5098	98.88029112086306
cloudstorage	5099	98.88069922006855
traj-dist	5100	98.88110725746891
docassemble-demo	5101	98.881515146537
python-git	5102	98.88192303560507
mem-top	5103	98.88233081342393
lgblkb-tools	5104	98.88273850471563
openfisca-core	5105	98.88314606003607
sdnotify	5106	98.88355361535649
pybase62	5107	98.88396108414975
mypy-boto3-cognito-identity	5108	98.88436850349892
kora	5109	98.88477588576502
pytest-sftpserver	5110	98.88518321858703
djangocms-link	5111	98.88559041543776
topic-ontologies	5112	98.88599752576133
hdx-python-api	5113	98.88640425289316
geoip	5114	98.88681080697064
konlpy	5115	98.88721732396507
pure-sasl	5116	98.88762368026617
executing	5117	98.88802998712319
keen	5118	98.88843620745304
flask-kvsession	5119	98.88884230417264
customerio	5120	98.88924817839381
related	5121	98.88965399080988
flit	5122	98.89005974142081
workdays	5123	98.89046545494867
mypy-boto3-codebuild	5124	98.89087102014426
mypy-boto3-config	5125	98.89127638756344
aquests	5126	98.89168135942987
hellosign-python-sdk	5127	98.89208628185222
fakenewsredis	5128	98.89249099413713
pysoundfile	5129	98.89289565697797
mypy-boto3-neptune	5130	98.89330028273572
mypy-boto3-opsworks	5131	98.89370452530173
zenlog	5132	98.89410876786775
aws-embedded-metrics	5133	98.89451299807274
mypy-boto3-mq	5134	98.89491715411158
zexceptions	5135	98.89532118654019
csscompressor	5136	98.89572487286013
mypy-boto3-ec2-instance-connect	5137	98.89612855918006
auto-py-to-exe	5138	98.89653206008464
flake8-django	5139	98.89693547446205
cpgclientlib	5140	98.89733886411743
mypy-boto3-mediaconnect	5141	98.89774210544049
mypy-boto3-mediapackage-vod	5142	98.89814524787538
getmac	5143	98.89854835322718
stashy	5144	98.89895131024672
mypy-boto3-codepipeline	5145	98.89935425490522
pglast	5146	98.89975707595347
mypy-boto3-sagemaker-runtime	5147	98.90015974866945
pysbd	5148	98.9005624090244
webrtcvad	5149	98.90096503229628
ocrmypdf	5150	98.90136761848508
yaml-config	5151	98.9017701057857
win32-setctime	5152	98.90217251892017
mypy-boto3-mturk	5153	98.90257469719519
dtaidistance	5154	98.90297675185997
ta	5155	98.90337876944167
clarifai	5156	98.90378074994031
mypy-boto3-license-manager	5157	98.9041824461354
pytest-tornado	5158	98.90458398163716
mypy-boto3-alexaforbusiness	5159	98.90498543061176
pyats-kleenex	5160	98.90538685486432
pyorc	5161	98.90578821731175
molo-core	5162	98.90618946850998
mypy-boto3-personalize-runtime	5163	98.90659063318103
vstutils	5164	98.90699172368593
pip-shims	5165	98.90739265349754
suds-community	5166	98.90779358330913
python-frontmatter	5167	98.9081945007597
ping3	5168	98.90859535640516
duo-client	5169	98.9089961502455
dataclasses-jsonschema	5170	98.9093968822807
mypy-boto3-codestar	5171	98.90979756487182
zope-structuredtext	5172	98.9101981732968
mypy-boto3-devicefarm	5173	98.91059871991666
pgcopy	5174	98.9109992047314
functools	5175	98.91139959065795
timeseries	5176	98.91179997658449
tailbone	5177	98.91220026362284
mypy-boto3-codedeploy	5178	98.91260046413403
dis3	5179	98.91300065228418
vowpalwabbit	5180	98.91340079099025
mypy-boto3-comprehend	5181	98.91380090497427
infi-clickhouse-orm	5182	98.9142010189583
py3dns	5183	98.91460103405412
mypy-boto3-mediaconvert	5184	98.91500101206687
mypy-boto3-kinesis-video-archived-media	5185	98.9154009777186
torchlayers-nightly	5186	98.91580074559396
mypy-boto3-backup	5187	98.91620042694213
mypy-boto3-workspaces	5188	98.91660004648519
mypy-boto3-appsync	5189	98.9169996413062
mypy-boto3-mediastore	5190	98.91739903835082
dtale	5191	98.91779841067341
mypy-boto3-codecommit	5192	98.91819775827393
mypy-boto3-servicecatalog	5193	98.91859684629297
mypy-boto3-dynamodbstreams	5194	98.91899589722894
mypy-boto3-personalize-events	5195	98.9193948987208
docassemble-webapp	5196	98.91979390021265
expects	5197	98.9201928398994
mypy-boto3-cloudhsm	5198	98.92059174250308
mypy-boto3-xray	5199	98.92099064510674
mypy-boto3-personalize	5200	98.92138954771042
pytest-expect	5201	98.92178843795307
mypy-boto3-workdocs	5202	98.92218729111264
mypy-boto3-globalaccelerator	5203	98.92258610718915
mypy-boto3-appmesh	5204	98.92298486146053
mypy-boto3-codestar-notifications	5205	98.92338347976064
drf-access-policy	5206	98.92378203625564
pan-python	5207	98.92418054330655
linearmodels	5208	98.92457898855234
cityhash	5209	98.92497737199301
mypy-boto3-cognito-sync	5210	98.92537574307265
mimesis	5211	98.92577407706922
python-keyczar	5212	98.92617241106579
mypy-boto3-chime	5213	98.92657068325724
mypy-boto3-storagegateway	5214	98.9269688071164
zope-sequencesort	5215	98.92736675792123
cloudformation-cli	5216	98.92776448622763
